Year,Month,Day,TotalPrecip,SolarHours,AvgCloud,MinTemp,AvgTemp,vapor_pressure,AvgWindSpeed
2007,8,9,0,12.1,8,26,29.6,22.7,3
2007,8,10,0,12.6,4.5,25.5,29.4,24.6,2.8
2007,8,11,0,12.7,0.3,26,29.7,26.4,3
2007,8,12,0,12.5,0.3,25.9,29.5,25.6,2.8
2007,8,13,0,12.9,0.8,25.7,30.2,24.8,2.8
2007,8,14,0,10.2,2.5,26.7,30.7,26.2,2.8
2007,8,15,0,11.8,1.8,27.4,30.3,26.8,3.2
2007,8,16,0,12.5,3.8,26.6,29.4,27.4,2.7
2007,8,17,0,8.6,6.8,26.7,28.8,26.8,3.1
2007,8,18,0,9.8,4.3,25.6,28.3,26.5,2.5
2007,8,19,0,10.3,4.5,25.4,28.6,27.4,2.6
2007,8,20,47,12.1,4.5,22.7,28,25.4,3.7
2007,8,21,2,7.8,5.8,25.8,29.2,25.1,5.3
2007,8,22,32,1.5,9.5,23.4,27.7,26.6,5.8
2007,8,23,11,5.4,8.8,22.5,25,21.3,3.1
2007,8,24,0,12.5,3.3,20.4,25.8,19.1,3.6
2007,8,25,0,11,3.8,22.4,26.9,23.1,2.4
2007,8,26,0,6.8,7,23.4,27.3,21.7,2.3
2007,8,27,0,5.4,9.3,24.9,28.1,25.2,3.5
2007,8,28,55,0,10,22.8,25.1,25.1,4.2
2007,8,29,7.5,3.4,9.8,20.1,25.2,23.7,4.4
2007,8,30,66.5,0,10,19,21.9,21.3,3.5
2007,8,31,7.5,0.1,9,21.7,23.4,22.6,4.4
2007,9,1,0,0,10,20.8,23.4,20.5,4.7
2007,9,2,0,3,9.8,22.6,26.7,23.1,2.9
2007,9,3,0.5,2.2,10,23.7,25.9,24.9,2.4
2007,9,4,0,5.1,8.8,23.4,26,25.5,5.1
2007,9,5,0,6.6,9,24.4,26.7,26.1,5.5
2007,9,6,0.5,0.3,10,24.9,26.4,27,2
2007,9,7,12,0,10,24.1,25.4,27,6.2
2007,9,8,2,0.3,9.8,22.8,24.7,23.7,3.2
2007,9,9,8.5,5.6,9,21.8,24.7,23.9,2.6
2007,9,10,7,2.9,6.8,19.7,22,20.8,2.1
2007,9,11,5,10.5,3.3,17.9,23.7,18.2,3.1
2007,9,12,8.5,7.5,8.8,19.7,23.2,20.7,3.1
2007,9,13,0,11.1,4.3,20.3,24.7,21.5,3.4
2007,9,14,0,3.2,9.3,23.1,26.1,23.1,3.4
2007,9,15,0,8.7,6.8,22.9,28.7,23.1,2.5
2007,9,16,0.5,5.3,8.3,24.7,27.9,24.8,3
2007,9,17,1,1.7,8.8,25,27.7,25.6,5.8
2007,9,18,0.5,0.8,9,21.3,23.7,21.5,2.9
2007,9,19,0,11.6,1,20.4,26.2,22.8,1.8
2007,9,20,0,10.8,0,22.8,27.8,21.8,2.2
2007,9,21,0,10.5,2.8,22.8,28.3,22.4,2.9
2007,9,22,0,6.5,9.8,24.2,26.5,24.1,4.2
2007,9,23,0,2.1,9.8,23.2,24.5,20.2,6.1
2007,9,24,0,4.3,9.3,22.7,25.4,22.1,2.3
2007,9,25,6,1.9,7.3,19.7,22.9,20.2,4.2
2007,9,26,0,9.3,0.8,16.8,21.2,16.2,3
2007,9,27,0,8.1,3.3,18.5,25.1,18.8,3.4
2007,9,28,20,2.5,8.8,16.4,22.1,18.5,5.2
2007,9,29,0,1.5,9,16.4,19,14.3,4.5
2007,9,30,19,0,10,16.6,17.4,16.4,2.5
2007,10,1,0,3.8,10,17,20.5,16.6,3.1
2007,10,2,0,6.2,6,18,21.1,16.2,3.7
2007,10,3,0,9,3.8,15.5,21.1,14.6,3.2
2007,10,4,13.5,3.5,8.8,18.2,21.7,16.9,2.3
2007,10,5,4.5,3.9,7.5,17.3,20,16.9,3.5
2007,10,6,0,6.9,2.5,14.7,19.1,13.2,3.3
2007,10,7,0,9,3.8,14.9,22.5,13.9,4.4
2007,10,8,38.5,0,10,15.4,19,17.9,5
2007,10,9,0,5.8,5.5,13.7,17.1,12.6,2.6
2007,10,10,0,9.7,2.3,11.6,16.8,11.7,3.3
2007,10,11,0,3.4,6.5,13.4,17.7,13.4,1.9
2007,10,12,0,2.6,9.5,16.2,18.4,12.6,3.6
2007,10,13,0,4.3,9.3,13.6,16.9,11.1,4.3
2007,10,14,0,7,9,11.2,16.4,10.7,3.5
2007,10,15,2.5,5.3,9.3,14,16.7,12.3,3.7
2007,10,16,0,1.5,6.8,11.6,15.7,12.6,4.1
2007,10,17,0,7.3,4.5,13.1,16.4,12.5,5
2007,10,18,0,6.3,6.8,14.5,17,12.2,4.4
2007,10,19,13,0,10,13.1,16.1,12.7,3.8
2007,10,20,9,0.5,10,12.3,15,10.6,7.1
2007,10,21,0,4.7,5.8,10.7,14.1,8.9,3.8
2007,10,22,0,9.5,5.8,11.2,16.5,11.1,4
2007,10,23,0,5.7,2.5,11.3,15.8,12.1,3.5
2007,10,24,0,10.3,0,8.4,14.4,10.2,3.7
2007,10,25,0,9.5,1.3,10.5,17.4,11.1,2.8
2007,10,26,15,0,9.3,14.6,17.5,15.4,2.1
2007,10,27,4,0,10,15.9,17,15.8,4.5
2007,10,28,0,7.6,4.5,11.7,15.9,12.3,2.2
2007,10,29,0.5,0.8,9,13.3,18.8,12.3,6.2
2007,10,30,0,0.5,10,12.6,15.5,12,2.9
2007,10,31,0,8.8,3.5,10.5,15.2,11.2,3
2007,11,1,7.5,0,10,13.3,15.1,12.1,3.9
2007,11,2,0,,8,11.6,14.3,9.1,2.8
2007,11,3,0,,4.8,11.7,14.6,9.3,3.1
2007,11,4,0,5.2,7.3,10.9,13.9,10,4.3
2007,11,5,0,1.7,9.3,9.9,14.7,11,2.8
2007,11,6,6.5,0,10,12.8,13.9,12.6,2.7
2007,11,7,0,9.1,1,9.3,13.1,9.6,3.2
2007,11,8,0,7.9,8.3,6.8,12.8,8.9,2.1
2007,11,9,0,5.6,5.8,8.5,13.7,10.5,4.6
2007,11,10,0,1.2,8.8,13.2,15.6,12.4,3.1
2007,11,11,31,0.8,7.5,11.9,13.9,11.5,4.2
2007,11,12,27,0.8,10,9.7,12.6,10.4,7.4
2007,11,13,0,1.6,9.8,11.8,14,10.2,4.2
2007,11,14,1,8,5,9.6,14.3,9.4,3.3
2007,11,15,3.5,1.7,9.5,8.4,12.8,10.4,5.1
2007,11,16,0,0.7,6.8,5,8.1,6.6,2.7
2007,11,17,9,7.2,4.8,3.9,9.6,7.4,4.2
2007,11,18,13,0.3,10,2.2,7.8,7.8,7
2007,11,19,8,7,5.8,1.5,5,5.5,3.7
2007,11,20,19.5,2.4,7.5,3.4,9.6,7.1,7.4
2007,11,21,14,2.2,9.5,3.1,6.5,7.1,5.4
2007,11,22,12,1,10,0.3,3.4,6.2,3
2007,11,23,0,1.4,7.3,3.3,5.7,5.8,3.1
2007,11,24,1,5.8,4.5,1.8,8.5,7.4,3.2
2007,11,25,0,9.2,1.3,5,10.6,8.1,2
2007,11,26,0,6.4,6.8,5,12.6,8.9,4.9
2007,11,27,0,0,10,7.6,9.8,8.4,4.3
2007,11,28,0,8.9,3.3,6.8,9.4,6.9,6.5
2007,11,29,0,1.3,6,6.1,8.9,7,6.8
2007,11,30,5.5,7.6,4.8,3.3,9.7,7.8,4
2007,12,1,8,3.3,6.5,7.7,9.6,8.7,3.1
2007,12,2,7.5,2,8.3,7.7,10,8.5,5.8
2007,12,3,12,0.3,10,8.3,10.4,8.8,6
2007,12,4,18,0.5,9.8,2.3,5,6.8,5.8
2007,12,5,10.5,1.1,8.8,2.4,4.3,6.7,2.6
2007,12,6,4.5,1.9,8.5,4.2,8.6,7.2,4.1
2007,12,7,18,2.2,10,7.5,9.6,7.8,6.8
2007,12,8,10,1.6,8.5,6.6,8.4,7.8,4.5
2007,12,9,12.5,0.1,10,4.8,6.3,7.3,3.7
2007,12,10,0,2.4,8.3,2.9,7.4,7.1,2.2
2007,12,11,2.5,0,9.8,5.7,10.2,8.7,2.9
2007,12,12,4,3.4,9.8,9.7,11.4,9.6,3.7
2007,12,13,28,0,10,7.5,10,9.1,6.5
2007,12,14,14,0.1,10,4.4,5.7,7,4
2007,12,15,27,0.1,10,1,4.5,6.9,3.5
2007,12,16,2,1.8,8,2.1,5,5.6,4.7
2007,12,17,22,0,10,2.5,6.2,7,4.9
2007,12,18,19,0.3,9.8,3.6,6,7.3,4.4
2007,12,19,0,0.8,10,3.7,5.8,6.4,3.4
2007,12,20,8.5,1.8,8.3,5.1,7.1,6.9,5.1
2007,12,21,7,2,9.5,5.1,7.3,7,4.6
2007,12,22,0,0,10,6.1,7.6,6.5,4.4
2007,12,23,2,1.3,9.3,8,10.6,8.2,3.9
2007,12,24,1.5,2.1,5.5,3,7.8,6.3,5.9
2007,12,25,0,3.3,6.8,1.4,5.4,6.2,4
2007,12,26,0,8.3,3.8,2.6,6.5,5.4,5.6
2007,12,27,0,7.8,5,1,7.1,5.9,1.8
2007,12,28,11,0,10,5.7,9.1,7.7,2.9
2007,12,29,10.5,0,10,8.1,11.2,9.7,4.7
2007,12,30,14,0.2,9.3,0.8,5.1,6.2,9.6
2007,12,31,12,0.8,10,1.4,3.6,5.4,10.8
2008,1,1,16,0.2,9.8,0.8,2.7,5.4,5.5
2008,1,2,5.5,0.4,9,1.6,3.7,5.5,3.6
2008,1,3,16,0.9,9.8,0.5,3.2,6.2,3
2008,1,4,5,2.8,9.5,2,4.3,6.2,2.8
2008,1,5,5.5,2.1,9.8,2.4,6.5,6.2,4.5
2008,1,6,0,2.1,8.3,7.3,9.7,7,6.1
2008,1,7,0,2.2,9.8,4.6,8.6,6.6,2.3
2008,1,8,3,0.3,10,6.7,9,7.8,5.3
2008,1,9,0.5,1.5,9.8,6.3,8.1,6.8,4.2
2008,1,10,0,2.4,7,3.6,8,5.6,3.7
2008,1,11,5,1.6,9.5,3.6,8.3,7.3,3.3
2008,1,12,27.5,0,10,2.8,4.9,6.8,7.3
2008,1,13,5,0.4,9,-1.1,0.6,4.5,4.3
2008,1,14,0.5,0.8,9.3,-1,0.8,4.5,3
2008,1,15,0,7.9,7.3,-1.1,3.9,4.1,3.4
2008,1,16,6.5,0.2,10,0.2,2.5,5.8,5.8
2008,1,17,5,0.7,10,-1.5,0,4.3,4.7
2008,1,18,0,6,6.8,-0.8,1.3,4.1,4.1
2008,1,19,0,6.8,9.8,-0.7,2.3,3.6,2.8
2008,1,20,0,0,10,-0.5,2.4,4.3,4
2008,1,21,0,2.1,9,1.3,2.8,4.8,5
2008,1,22,0,2,10,0,2.9,5.4,3.5
2008,1,23,3,0.3,10,1.1,5.2,5.8,3.9
2008,1,24,9,0.5,10,-1.4,2.1,5,9.1
2008,1,25,2.5,0.6,10,-1.1,0.2,4.4,4.2
2008,1,26,4,0.8,10,-1.6,-0.5,4.7,2.6
2008,1,27,3.5,4.3,9.8,-1.8,0.5,4.5,2.4
2008,1,28,0,4.6,10,-0.7,3.1,4.4,2.3
2008,1,29,3.5,0,10,1.9,3.7,6.5,2
2008,1,30,6.5,3.8,10,2.4,5.1,6.4,5.6
2008,1,31,0.5,3.7,8.3,0.9,2.4,5,4.1
2008,2,1,5,1.8,9,-1.2,0.8,4.6,2.5
2008,2,2,0,0.1,10,-1.5,2,4.1,1.6
2008,2,3,1,0,9.8,1,2.5,5.6,4.3
2008,2,4,5.5,0.9,7.3,-0.7,2,5.7,2.3
2008,2,5,5,1.5,8.3,0.7,1.8,5.6,3.5
2008,2,6,13,3.7,10,-0.6,2.4,5.3,3.1
2008,2,7,1.5,2.6,10,-0.1,1.9,5.1,2.3
2008,2,8,8.5,0.2,8,-0.8,0.5,5.1,2
2008,2,9,9.5,0.7,8.8,-2.5,0.9,4.9,3.2
2008,2,10,0,4.2,7.5,0.1,3.5,5.9,2.6
2008,2,11,0,8.6,5.8,-0.4,5,5.6,2.1
2008,2,12,15.5,0.1,10,0,4,5.8,6.7
2008,2,13,3,1.8,8.3,-2.8,-0.2,4.1,5.4
2008,2,14,8.5,1,9,-0.4,1.1,5.4,3
2008,2,15,10,0.5,10,-0.4,1.1,5.4,3.9
2008,2,16,13.5,0.7,9.8,-1,0.1,4.8,3.4
2008,2,17,6.5,1.5,9.3,-0.9,0.4,4.6,4
2008,2,18,7,0.2,10,-1.2,0.9,5.3,2.4
2008,2,19,0,5,5.8,0.4,2.8,5,2.3
2008,2,20,9.5,2.2,9.8,2,4.5,5.9,5.9
2008,2,21,0,6.8,9,1.7,4.6,4.7,2.5
2008,2,22,0,4.5,5,0.4,6.2,5.7,3.4
2008,2,23,7,0,9.3,-2.5,3.4,5.2,9.3
2008,2,24,11,0.4,9.5,-1.7,-0.4,4.3,5.8
2008,2,25,0,7.5,6.5,-1.8,1.5,3.9,2.9
2008,2,26,28.5,0,10,0.6,3.8,6.3,3.4
2008,2,27,4,0.7,10,0.3,2.1,4.5,5.8
2008,2,28,1,2.5,6.5,-0.3,3.2,4.8,3.5
2008,2,29,2.5,6.6,8.5,1.3,7.7,5.3,6.3
2008,3,1,18.5,0.9,9.8,1.6,4.6,6,5.1
2008,3,2,0,8.6,7.8,0.9,5.8,5.2,2.2
2008,3,3,5,1.9,8,3.7,6,6.5,4.4
2008,3,4,0,8.9,7.8,1.2,4,4.9,3.7
2008,3,5,10.5,3.1,8,-0.5,1.6,5.4,2.6
2008,3,6,5,3.8,9.8,-0.2,3.6,5.3,2.7
2008,3,7,1.5,5.3,6.5,2.7,5.2,5.9,3.7
2008,3,8,0.5,7.2,3.8,2.2,5.3,5.4,2.6
2008,3,9,0,9.7,6,0.3,7.7,4.9,2.6
2008,3,10,16.5,0.4,8.5,6.3,8.4,8.3,3.6
2008,3,11,0,8.4,4.5,3.7,10,7.8,4.8
2008,3,12,0,8.7,0.8,7.1,9.1,7,6.6
2008,3,13,0,7.5,5,4.8,12.3,6.9,2.1
2008,3,14,20,0,10,9,10.7,9.9,3.3
2008,3,15,0,4.2,5.8,5,8.2,7.4,2.9
2008,3,16,0,6.6,6.5,4,9.3,7.8,4.3
2008,3,17,0,9.6,2.8,4.7,8.9,6.8,4.4
2008,3,18,0,10,3.8,5.7,9.8,6.8,5.7
2008,3,19,12,0.3,10,6.8,10.7,8.2,4.2
2008,3,20,12,0,10,8.8,10.1,9,6.8
2008,3,21,0,9.6,7,7.8,10.3,7.7,6
2008,3,22,0,10.3,5.8,5.8,9.6,8.1,4.3
2008,3,23,0,0.3,7.5,5.7,12.6,8.5,1.9
2008,3,24,19,3.3,6.8,6.5,10.3,9.6,4.5
2008,3,25,1.5,10.2,2.5,4.7,11,7.3,4
2008,3,26,7,5.1,9,6.7,9.8,7.6,5.2
2008,3,27,0.5,8.1,6.5,6,9.1,6.7,2.9
2008,3,28,2.5,2.9,10,6.8,8.6,7.4,5.2
2008,3,29,4.5,0.1,9.8,5.4,7.3,7.1,3.8
2008,3,30,3.5,4.2,9,4.2,6.6,7,3.7
2008,3,31,3.5,2.5,8.8,4.8,6.6,6.9,4.7
2008,4,1,1,7.1,6.5,5.8,9.3,6.8,6
2008,4,2,0,5,7.8,5.1,10.1,6.2,2.6
2008,4,3,8,4.4,4.3,7.7,11,8,6.3
2008,4,4,0,10,5,7.2,11.1,6.5,5
2008,4,5,0,11.7,3.8,5.3,11.3,6.6,3.1
2008,4,6,0,11.6,0.5,5.2,11.7,6.8,3.2
2008,4,7,6,0,8,7.6,11.4,8.2,2.8
2008,4,8,2,5.8,6,9.7,12.7,9.9,5.3
2008,4,9,0,6.8,7.3,8.1,13.3,9.4,3.9
2008,4,10,26.5,0,10,10.8,11.8,11.5,4.3
2008,4,11,6,0.8,9.5,10.2,11.5,10.8,3.4
2008,4,12,0.5,2.6,7.8,9.2,11.1,9.7,3.9
2008,4,13,1,0,9,8.8,10.9,9.7,4
2008,4,14,5.5,0,9.8,8.6,10.9,10.5,3.5
2008,4,15,0,10.1,1.3,6.6,11.7,9.2,3.4
2008,4,16,0,0.9,10,9.8,16.2,9.7,1.9
2008,4,17,12.5,0,10,11.7,14.6,10.8,4.1
2008,4,18,26,0,10,11.5,12.6,12.6,2.6
2008,4,19,0,5,7.8,11.4,14.1,10.7,3.9
2008,4,20,0,11.7,3.5,10.9,14.6,9.9,6.2
2008,4,21,0,11.6,0.5,9.9,14.1,10.6,3.7
2008,4,22,0,11.5,1.5,9.4,14.4,10.5,2.9
2008,4,23,0,8.4,6.3,11.3,18.4,12.2,2.4
2008,4,24,17.5,0,10,10,12.9,11.9,3
2008,4,25,0.5,8.7,9,8.9,11.4,8.2,3.8
2008,4,26,5.5,8.6,6.5,7.2,13.9,9.9,3.9
2008,4,27,0,7.7,6,10.8,13.6,9.6,5.4
2008,4,28,3,11.5,2.5,9.4,12.6,7.3,3.3
2008,4,29,0,12.3,0.3,7.7,16.4,9.1,2.9
2008,4,30,0,11.5,1,13.8,20.3,10.6,3
2008,5,1,0,4.7,7.5,15.1,19.5,12.4,2.2
2008,5,2,0,9.9,8,15.2,19.9,12.5,4
2008,5,3,0,11.9,1.8,14.9,18,14.5,2.9
2008,5,4,0,10.5,8,13.9,20.4,15.5,2.3
2008,5,5,12.5,0,9.8,12.5,18.8,14.8,4.3
2008,5,6,0,12.6,0.3,8.7,16,7.8,3.9
2008,5,7,0,10.4,2.5,13.9,18.4,9.7,4.3
2008,5,8,0,3.8,10,14.3,17.3,12.2,2.9
2008,5,9,0,7.5,10,12.4,15.7,11.7,5.8
2008,5,10,3.5,0,10,10.4,12.5,10.1,6.3
2008,5,11,7.5,5.1,6.5,8.9,11.8,9.5,5.8
2008,5,12,0,12.2,5.3,9.7,13.2,9,7.5
2008,5,13,5.5,9.1,6.5,10.8,14.8,11.3,3.3
2008,5,14,16.5,4.9,8.5,11.7,14.2,11.9,3.8
2008,5,15,0,13.2,0.3,9.9,14.3,8.9,2.7
2008,5,16,0,11.9,3,9.9,16.2,9.5,3.2
2008,5,17,0,12,2,13.5,17.1,11.5,3.6
2008,5,18,0,11.1,6,11.5,18.8,11.1,2.4
2008,5,19,0,1.1,10,16.4,20.8,13,1.9
2008,5,20,13.5,7.1,6,13.5,16.2,13.5,4.4
2008,5,21,0,12.9,1.3,11.7,16.9,11,2.7
2008,5,22,0,10.9,7.5,13.4,20,11.9,3
2008,5,23,0,9.5,5.3,15.2,20.8,11.6,2.8
2008,5,24,17.5,0.6,10,16.7,19.5,15.5,2.5
2008,5,25,16.5,0.5,10,16.4,18.1,17.5,3.3
2008,5,26,0,6.8,8.8,15.9,19.2,16.3,5.3
2008,5,27,0,12.3,4.3,14,18,12.4,4
2008,5,28,0.5,3.1,9,14.2,20.2,14.2,3.1
2008,5,29,14.5,4.6,8,15.5,18.4,16.2,4.9
2008,5,30,0,3.4,9,15.9,20,16.9,2.7
2008,5,31,12,0,8,13.7,17.1,16.2,3.1
2008,6,1,0,12,4.8,12.1,17.7,12.2,2.3
2008,6,2,0,1.4,10,16.3,18.3,15.2,4.6
2008,6,3,0,5.4,7.8,16.2,17.5,14.8,2.7
2008,6,4,0,8.5,9.3,16.2,19,14.8,2.8
2008,6,5,24.5,0.1,9.8,17.3,18.8,17.3,2.3
2008,6,6,3,3.8,8.8,16.7,18.7,16.1,4
2008,6,7,0,3.7,9.8,16.1,19.8,15.9,2.2
2008,6,8,0,7.1,8,17,20.3,15.9,2.2
2008,6,9,0,9.3,5.8,18.6,20.9,17.4,2.8
2008,6,10,0,12.8,7,16.7,21.6,16.4,2.6
2008,6,11,0,1,10,18.9,21,17.4,2.2
2008,6,12,0,9.5,5,17.5,21.6,12.5,5.3
2008,6,13,0,5.2,5.3,14.8,21.2,12.3,3.6
2008,6,14,0,9.4,7.8,16,18.5,14,4.8
2008,6,15,0,9.4,8.3,14.5,18.6,13.6,5.4
2008,6,16,0,12.4,3.3,16,19.9,15.2,4.4
2008,6,17,0,12.5,6.5,16.3,20.7,15.4,5.1
2008,6,18,0,7.6,9.5,16.7,23.2,17.3,2.4
2008,6,19,0,0.5,10,21.6,25.1,18.9,3.9
2008,6,20,0,3.8,10,21.1,23.9,22.2,2.2
2008,6,21,2,7.1,8.5,20.9,23.9,21.8,3.7
2008,6,22,24,0,10,19.7,21.1,20.9,4.3
2008,6,23,13,0.1,10,18.8,19.8,19.5,4
2008,6,24,0,2.3,8.8,18.3,19.9,18.4,2.8
2008,6,25,0,1.9,10,19.2,21.3,18.5,3.5
2008,6,26,0,0,10,19.1,20,18,3.1
2008,6,27,0,0.1,10,18.9,20.4,16.8,2.9
2008,6,28,1,4.6,8.3,17.8,23.1,19.4,2.3
2008,6,29,65.5,0,10,19.9,22.2,22.4,4.1
2008,6,30,6,4.9,7.8,19.4,21.2,19.7,4.4
2008,7,1,0,7.6,6.3,19.6,21,18.2,3.4
2008,7,2,0,10.2,7.5,17.6,24.3,17.7,2.7
2008,7,3,8.5,2.3,7.3,22.4,25.8,21.8,3.5
2008,7,4,0.5,8.1,8.3,22.5,25.3,23.8,3.4
2008,7,5,0,12,8,23.2,26.9,24.1,2.4
2008,7,6,0,3.2,9.5,25,26.9,25.3,2.3
2008,7,7,0,5.3,10,24.2,26.7,24.8,2.7
2008,7,8,40.5,3,10,22,24.5,23.9,3.2
2008,7,9,0,4.9,8.8,22.3,24,22,2.2
2008,7,10,0,4.7,9.3,22.3,25.8,22.3,1.8
2008,7,11,3,2.6,6.3,23.6,26.7,22.1,4
2008,7,12,0,9.3,6.3,23.2,25.6,23.7,4.2
2008,7,13,0,7.4,9,23.1,26.8,23.2,1.8
2008,7,14,5.5,1.8,9.8,24.7,26.7,25.4,3.4
2008,7,15,0,9.1,7.5,23.7,26.1,25.2,3
2008,7,16,0,6.1,7,23.3,27.2,25,2.4
2008,7,17,0,10.6,7.5,24.3,29.1,24,2.1
2008,7,18,8.5,2.9,10,24.9,27.1,27.8,2.6
2008,7,19,0,8.4,8,24.3,27.1,25.5,2.6
2008,7,20,0,7.4,7,24.2,27.6,26.3,2.9
2008,7,21,0,12.6,1.5,25.2,30,26.9,2.3
2008,7,22,0,11.6,3.8,26.2,30.1,25.7,2.6
2008,7,23,0,7.8,6.8,26.6,29.9,26,2.8
2008,7,24,0,6,8.3,26.2,28.9,27.7,2.4
2008,7,25,0,4.1,5.8,26.8,29.1,26.9,2.1
2008,7,26,0,10.1,4.3,26.4,29.5,27,2.8
2008,7,27,0.5,2.1,8,24.2,27.5,25.9,3.2
2008,7,28,23,1.8,8.3,24.7,26.5,25.7,4.4
2008,7,29,0,8.9,8,24.6,26.7,25.7,2.5
2008,7,30,0,11.9,2.5,22.7,26.2,23.3,2.6
2008,7,31,0,2.9,8,22.8,26.6,22.9,1.7
2008,8,1,0,10.4,6.5,24.7,27.7,24.4,2.1
2008,8,2,0,4.9,5.8,24.7,29,24.1,3.2
2008,8,3,0,11.8,6.5,25.6,29.8,25.8,3.9
2008,8,4,1.5,6.1,6,24.6,27.4,26.2,3.9
2008,8,5,0,4.8,6.3,24.5,27,25.5,3.7
2008,8,6,0,9.4,1.8,25,27.9,26,4.1
2008,8,7,0,12,1.5,25,28.6,26.2,3.8
2008,8,8,0,11.1,3.8,25.5,28.5,26.3,3.5
2008,8,9,0,12.3,1.3,24.7,28.2,25.7,4.3
2008,8,10,0,10.8,4.8,24.8,28.2,25.7,3.3
2008,8,11,0,10.8,2.3,25.5,29,26,3.2
2008,8,12,0,12.8,2.8,25.3,29.5,26.8,2.9
2008,8,13,6,10.4,6.8,26.1,30.2,26,2.7
2008,8,14,5,5,9.8,25.2,29.2,26.7,3.4
2008,8,15,22.5,6.8,8.8,24.6,28.1,27.2,3.6
2008,8,16,40,1.2,10,20.2,24.9,25.5,4.4
2008,8,17,0,5.7,6.5,20.3,24.2,20.9,3.6
2008,8,18,0,10.4,8,20.5,25.7,21.3,2.2
2008,8,19,22,0.4,9.3,24.3,27.5,25.2,6.2
2008,8,20,16.5,9.2,6.3,21.8,25.5,21.8,7.3
2008,8,21,12,5.3,8,20.7,23.6,20.5,5.2
2008,8,22,0.5,9,9.3,18.7,23.8,19.2,2.9
2008,8,23,10.5,3.7,8.8,21.9,26.4,20.8,4.8
2008,8,24,3.5,0,10,21.8,23.4,20.5,4.4
2008,8,25,0,0.1,10,20.5,22.3,20,2.2
2008,8,26,3.5,0.8,9.8,20.6,23.6,22.8,3.7
2008,8,27,0,3.2,8.3,22.2,26.3,23.4,2.7
2008,8,28,33,0.2,9.5,23.1,25,25.3,2.7
2008,8,29,1.5,0,10,22.8,24.4,24.8,1.7
2008,8,30,1,0,9.8,22.5,24.3,24.2,3.5
2008,8,31,0,12.1,2.5,21.3,25.7,23.2,5
2008,9,1,0,11.1,4.8,23.7,26.9,25,4.1
2008,9,2,1,5,6,23.6,26.3,25.9,2.3
2008,9,3,37,0,10,21.5,23.7,24.2,3.4
2008,9,4,0,1,10,21.7,23.6,22.3,4.4
2008,9,5,0,4.4,8.5,23.4,26.1,25.4,3.2
2008,9,6,1.5,5.6,8,24.3,26.8,24.9,2.9
2008,9,7,0,5.1,7.8,22.8,25.5,24.3,2.7
2008,9,8,0,9.1,5,20.1,24.4,19.1,4.5
2008,9,9,0,10.9,1.8,18.3,22.9,17.3,3.4
2008,9,10,0,11,1.3,19.3,24.6,18.9,2.5
2008,9,11,0,11.4,0.3,20.6,24.8,19.8,2.3
2008,9,12,0,7.6,5,20,24.4,20.4,2.1
2008,9,13,0,4.7,8,22.4,24.3,21.4,2.1
2008,9,14,0,9.7,4,21.1,24.2,21.4,2.9
2008,9,15,0,0.4,10,20.3,23.2,20.2,2.7
2008,9,16,0,9.6,6.5,21.3,24.5,20,2.9
2008,9,17,0,9.4,5,19.3,24.5,18.9,2.9
2008,9,18,0,0.8,9.5,22.9,25.6,20.6,2.1
2008,9,19,0,0.1,9.8,23.8,25.7,22.7,4.3
2008,9,20,0,4.8,8,23.1,25,22.9,3.3
2008,9,21,23,0,10,18.5,20.3,19.6,4.1
2008,9,22,1,2.2,9,18.4,21.5,19.1,2.2
2008,9,23,8,1.9,7.5,17.7,21.3,18.6,2.9
2008,9,24,0,10,7.5,16.4,19.5,13.7,4.2
2008,9,25,8,0,10,16.5,21.6,17.2,4.1
2008,9,26,58.5,0,9.5,14.9,18.5,16.8,4.9
2008,9,27,0,5.5,9.5,13.1,16.5,10.8,2.5
2008,9,28,0,1.1,10,12.5,16.5,11.6,3.1
2008,9,29,0,0,10,14.3,16.6,13.3,1.8
2008,9,30,0,4.4,8.3,14,18.9,14.1,4.5
2008,10,1,0,5.4,5.5,15.5,19.9,14.6,4.4
2008,10,2,0,10,1,13.9,17.5,12.2,4.3
2008,10,3,0,10.7,2.5,13,19.4,14.2,2.6
2008,10,4,0,9.1,1.5,15.6,20.3,15.8,2.7
2008,10,5,7.5,0,8.5,16.4,18.4,15.6,2.4
2008,10,6,10,0.3,9.3,15.9,18.7,17.3,3.2
2008,10,7,0,1.2,9.5,17.6,20.1,17,2.7
2008,10,8,0,8.4,6,17.7,21,17,3.1
2008,10,9,0,7.4,7,17.4,21.2,16.6,2.3
2008,10,10,6,5.2,9.5,17.3,21.6,17,1.8
2008,10,11,32,1.6,8.3,13.7,17.6,13.8,4.5
2008,10,12,0,6.3,7.5,11.6,15.6,9.9,4.2
2008,10,13,0,7.1,3.8,12.1,17.2,12.4,2.1
2008,10,14,0,0.1,8.3,14.7,17.6,13.7,1.6
2008,10,15,1,9.4,1.3,14.7,18.5,13.9,2.6
2008,10,16,0,10,4.5,12.9,17.7,12.7,2.9
2008,10,17,0,7.5,5.8,13.1,18.4,12.8,2.1
2008,10,18,0,10.5,0,14.1,18.9,12.4,2.7
2008,10,19,0,10,0.8,14,18.8,14.2,1.8
2008,10,20,0,7.9,6.5,13.7,18.4,14.6,2.5
2008,10,21,0,8.3,0.5,13.6,18.1,14.2,3.3
